# base64 English<TAB>base64 Japanese
TGVvIGlzIGxhdWdoaW5nIGF0IG1lIGJhYmU=	TGVvIOOBryDnrJEg5pmCIOengSDjg5njgqTjg5Y=
T25lIG1vcmUgdGhpbmcgYW5kIHRoZSBwaG9uZSBnb2VzIGRvd24=	44KC44GG5LiA44Gk44CB6Zu76Kmx44GM5LiL44GM44KL
SWYgSSBoYXZlIHNleCB3aXRoIFNlbSBoZSBpcyB3ZWFyaW5nIGEgY29uZG9tIG9mY291cnNl	56eB44Gv44K744Og44Go5oCn5Yil44KS5oyB44Gj44Gm44GE44KL5aC05ZCI44Gv44CB5b2844Gv44Kz44O844K544Gu44Kz44Oz44OJ44O844Og44KS552A44Gm44GE44G+44GZ
SSBhY2N0dWFseSBhc2tlZCBoaW0=	44GK5ZWP44GE5ZCI44KP44Gb
SGUgZGlkbnQgZXZlbiBsZXQgbWUgZmluaXNoIHRoZSBzZW50ZW5jZQ==	5paH44KS57WC44KP44KJ44Gb44Gm44KC44Gq44GL44Gj44Gf
Ik9idmlvdXNseSI=	44CM5piO44KJ44GL44Gr44CN
TGVvIHRob3VnaA==	44GX44GL44GX44CB
TGVvIGFza2VkIG1lIGlmIGhlIG5lZWRzIHRv	44Os44Kq44Gv44CB5b2844GM5b+F6KaB44Go44GZ44KL44GL44Gp44GG44GL56eB44Gr5bCL44Gt44G+44GX44Gf
SGUgaGFzIHVzZWQgb25lIGV2ZXJ5IHNpbmdsZSB0aW1lIHNpbmNlIHRoZSBmaXJzdCBuaWdodA==	5Yid44KB44Gm44Gu5aSc44GL44KJMeWbnuOBmuOBpOS9v+OBhOOBvuOBl+OBn+OAgg==
QW5kIHRvbmlnaHQgaGUgYXNrZWQgbWUuIFNvIEknbSBhc2tpbmcgeW91Lg==	44Gd44GX44Gm5LuK5aSc44CB5b2844Gv56eB44Gr5bCL44Gt44G+44GX44Gf44CCIOOBiuWVj+OBhOWQiOOCj+OBmw==
UGhvbmUgZG93bi4gRm9yIHJlYWwgdGhpcyB0aW1lLg==	44GK6Zu76Kmx44Gr44Gm44GK5ZWP44GE5ZCI44KP44Gb44GP44Gg44GV44GE44CCIOS7iuWbnuOBrw==
SSBsb3ZlIHlvdS4=	56eB44Gv44GC44Gq44Gf44KS5oSb44GX44Gm44GE44G+44GZ44CC
RXZlcnl0aGluZyBiYWJlLg==	44GZ44G544Gm44Gu6LWk44KT5Z2K44CC
aGk=	44OE44Kk44O844OI
TGVvIGlzIHRha2luZyBhIHBpY3R1cmUgb2YgbWUgc28geW91IGNhbiBzZWUgdGhlIHN0YXRlIEltIGlu	44Os44Kq44Gv56eB44Gu5YaZ55yf44KS5pKu44Gj44Gm44GE44KL44Gu44Gn44CB44GC44Gq44Gf44Gv54q25oWL44GuSW3jgpLopovjgovjgZPjgajjgYzjgafjgY3jgb7jgZk=
SSBjYW5ub3QgbW92ZS4gSSBkb250IHdhbnQgdG8gbW92ZS4=	56e75YuV44Gn44GN44G+44Gb44KT44CCIOWLleOBjeOBn+OBj+OBquOBhOOAgg==
Rmlyc3QgdGhpbmcuIEkgcmFuIGl0IGJhYmUu	44G+44Ga44Gv44CCIOengeOBr+OBneOCjOOCkui1pOOCk+WdiuWLleOBi+OBl+OBvuOBl+OBn+OAgg==
TGVvIHBvdXJlZCB0aHJlZSBnbGFzc2VzIGFuZCB0aGVuIHNhdCBkb3duIGFuZCBkaWQgbm90aGluZw==	44Os44Kq44GvM+OBpOOBruODoeOCrOODjeOCkuazqOOBjuOAgeOBneOCjOOBi+OCieW6p+OBo+OBpuS9leOCguOBl+OBquOBi+OBo+OBnw==
T24gcHVycG9zZS4gSGUgc2FpZCAidGhpcyBvbmUncyBoZXJzIg==	55uu55qE44Gu44Gf44KB44CCIOW9vOOBr+iogOOBo+OBn+OAjOOBk+OBruS6uuOBruW9vOWls+OAjQ==
SSB0b29rIHRoaXMgb25lIG9mIGhpbSBqdXN0IHNpdHRpbmcgdGhlcmU=	44Gd44GT44Gr5bqn44Gj44Gf44Gg44GR44Gn44CB44GT44GuMeOBpOOCkuWPluOBo+OBnw==
SW4gdGhlIGJlZ2lubmluZyB5ZXM=	5pyA5Yid44GnIOOBr+OBhA==
SGUgdG9vayBwaWN0dXJlcyBvZiBtZSBhbmQgU2VtIGZpcnN0	5b286Ieq6Lqr44GM56eB44Gu5YaZ55yf44KS5pKu44Gj44Gf44Go44K744Og44Gv5pyA5Yid44Gr
SSBrbm93IHlvdSBkbw==	44GK5ZWP44GE5ZCI44KP44Gb
SGUgYXNrZWQgbWUgb25jZSBpZiBoZSBzaG91bGQgc3RheSBvciBnbyBob21l	5b2844GM5rue5Zyo44GZ44KL44G544GN44GL44CB5a6244Gr6KGM44GP44G544GN44GL5bCL44Gt44Gf
SSBzYWlkIHN0YXk=	56eB44Gv5rue5Zyo44KS6KiA44Gj44Gf
QW5kIHRoZW4gaGUga2lzc2VkIG1lIGJhYmU=	44Gd44GX44Gm44CB5b2844Gv56eB44Gr6LWk44KT5Z2K44KS44Kt44K5
UHJvcGVybHk=	44OX44Ot44Oa44Op
SSBmb3Jnb3QgTGVvIHdhcyBpbiB0aGUgcm9vbSBmb3IgYWJvdXQgYSBtaW51dGU=	44Os44Kq44KS5b+Y44KM44Gm44GX44G+44Gj44Gf44Gu44Gv44CB6YOo5bGL44GuMeWIhuOBj+OCieOBhOOBp+OBl+OBnw==
QW5kIHRoZW4gaXQgZ290IGNvbXBsaWNhdGVk	44Gd44GX44Gm44CB44Gd44KM44Gv6KSH6ZuR44Gr44Gq44KK44G+44GX44Gf
SSB0b2xkIHlvdSB3aGF0IEkgc2F3IGF0IHRoZSB3aW5lIHRhYmxl	44Ov44Kk44Oz44OG44O844OW44Or44Gn6KaL44Gf44GT44Go44KS5pWZ44GI44Gm44GP44Gg44GV44GE
QmFiZSBJIHdhcyBub3QgZXhhZ2dlcmF0aW5n	44OZ44Kk44OWIOengeOBr+iqh+W8teOBleOCjOOBpuOBhOOBquOBhA==
SSBoYWQgbm8gaWRlYSB3aGF0IEkgd2FzIGFncmVlaW5nIHRvIGhpaGk=	44OS44OS44OS44Gr6LOb5ZCM44GX44Gf44GT44Go44KS55+l44KJ44Gq44GL44Gj44Gf
SSBnb3QgaGlzIGJlbHQgb2ZmIGFuZCB0aGVuIGp1c3QgbG9va2VkIGF0IGl0IGZvciBhIHNlY29uZA==	56eB44Gv5b2844Gu44OZ44Or44OI44KS6ISx44GE44Gn44CB44Gd44KM44GL44KJ44Gh44KH44GG44GpMuenkuOBruOBn+OCgeOBq+OBneOCjOOCkuimi+OBvuOBl+OBnw==
SSBoYWQgdG8gdGFrZSBpdCBpbi4uLiBhbmQgdGhpbmsgaG93IGl0IHdhcyBnb25uYSBmaXQ=	56eB44Gv44Gd44KM44KS5Y+W44KJ44Gq44GR44KM44Gw44Gq44KJ44Gq44GL44Gj44GfLi4u44Gd44GX44Gm44CB44Gd44KM44GM44Gp44Gu44KI44GG44Gr44OV44Kj44OD44OI44GZ44KL44GL44KS6ICD44GI44KL
SSBhbSBOT1Qgam9raW5n	56eB44Gv5YaX6KuH44Gn44Gv44GC44KK44G+44Gb44KT
U28gSSBzdGFydGVkIHdpdGggc29tZXRoaW5nIGVhc2llcg==	56eB44Gv5L2V44GL44KS44KC44Gj44Go57Ch5Y2Y44Gr5aeL44KB44KL
QW5kIGV2ZW4gdGhhdCB3YXMgYSBsb3Q=	44Gd44KM44KC44Gf44GP44GV44KT44GC44KK44G+44GX44Gf
SSBoYWQgdG8gc3RvcCB0d2ljZSBqdXN0IGRvaW5nIFRIQVQ=	VEhBVOOCkjLlm57jgoTjgaPjgabmraLjgb7jgonjgarjgYvjgaPjgZ8=
Tm90IG9uY2UuIEhlIGxldCBtZSBzZXQgZXZlcnkgYml0IG9mIGl0Lg==	44GK5ZWP44GE5ZCI44KP44GbIOavjuWbnuOCu+ODg+ODiOOBl+OBpuOCguOCieOBhOOBvuOBl+OBn+OAgg==
SSBnYXZlIGhpbSBhIGJsb3dqb2Igd2hpbGUgTGVvIHdhcyB3YXRjaGluZw==	44Os44Kq44GM6KaL44Gm44GE44Gf6ZaT44Gr44OW44Ot44O844K444On44OW44KS5LiO44GI44Gf
SXQgd2FzIHN0cmFuZ2UgYnV0IGhvdA==	6KaL55+l44KJ44Gs44GR44KM44Gp44KC54ax44GE
SGUgYXNrZWQgaWYgSSB3YW50ZWQgdG8gc3RvcA==	5q2i44G+44KK44Gf44GE44Go5oCd44Gj44Gf44KJ
SSBzYWlkIG5vLiBJIHNhaWQgTGVvIGdvIGFuZCBmaW5kIHNvbWV0aGluZy4=	44GE44GE44GI44CCIOODrOOCquOBr+S9leOBi+OCkuimi+OBpOOBkeOCi+OBn+OCgeOBq+ihjOOBj+OBqOiogOOBhOOBvuOBl+OBn+OAgg==
SGUgd2FzIGJhY2sgaW4gYWJvdXQgZm91ciBzZWNvbmRz	57SENOenkuaMr+OCiui/lOOCiuOBvuOBl+OBnw==
V2hpY2ggcmFpc2VzIHF1ZXN0aW9ucyBJIGRpZCBub3QgYXNrIGhpaGk=	44OS44OS44OS44KS5bCL44Gt44Gq44GL44Gj44Gf6LOq5ZWP44KS5LiK44GS44KL
QW5kIHRoZW4gaGUganVzdCBzYXQgYmFjayBkb3duIGJhYmU=	44Gd44GX44Gm44CB5b2844Gv44Gh44KH44GG44Gp6LWk44KT5Z2K44KS6Zui44KM44Gm5bqn44Gj44Gm
RGlkbnQgc2F5IGEgd29yZC4gV2VudCBzdHJhaWdodCBiYWNrIHRvIGhpcyBjaGFpci4=	6KiA6JGJ44KS6KiA44GG44CCIOW9vOOBruakheWtkOOBq+OBvuOBo+OBmeOBkOaIu+OCiuOBvuOBmeOAgg==
QW5kIHRoZW4gdmVyeSBzbG93bHkuIEJhcmVseSBhbnl0aGluZyBhdCBmaXJzdC4=	44Gd44GX44Gm44CB6Z2e5bi444Gr44KG44Gj44GP44KK44Go44CCIOacgOWIneOBr+S9leOBp+OCguOAgg==
SSBoYWQgdG8gdGVsbCBoaW0gdGhpbmdzIG91dCBsb3Vk	56eB44Gv5b2844GM5aSn5aOw44Gn54mp5LqL44KS5Lyd44GI44Gq44GR44KM44Gw44Gq44KJ44Gq44GE
Ik5vdCB5ZXQiLiAiV2FpdCIuICJPa2F5IG5vdywgc2xvd2x5Ii4=	44CM44G+44Gg44Gq44GE44CNIOOCpuOCp+OCpOODiCDjgIzku4rjga/jgIHjgobjgaPjgY/jgorjgI0=
QW5kIGV2ZXJ5IHRpbWUgaGUgZGlkIGV4YWN0bHkgd2hhdCBJIHNhaWQ=	5b2844GM6KiA44Gj44Gf44GT44Go44KS5q2j56K644Gr44GX44Gf44Gf44Gz44Gr
SSB3YXMgc28gbXVjaCBiZXR0ZXIgdGhhbiBva2F5	5oCd44Gj44Gf5Lul5LiK44Gr6Imv44GL44Gj44Gf
QnV0IGl0IHdhcyBXT1JLIGhpaGk=	44GX44GL44GX44CB44Gd44KM44Gv5LuV5LqL44OS44OS44Gg44Gj44Gf
SSBndWVzcyBMZW8gd2FzIGFsc28gdmVyeSBkaXN0cmFjdGVkIG9yIGludGltaWRhdGVkIGNhdXNlIGhlIGRpZG50IHRha2UgYSBwaWN0dXJl	44Os44Kq44KC6Z2e5bi444Gr5rCX44KS44Gk44GR44Gm44GE44Gf44KK44CB6ISF6L+r55qE44Gq5Y6f5Zug44Gn5YaZ55yf44KS5pKu44KJ44Gq44GL44Gj44Gf44KK44CB
QnV0IHdlIG1vdmVkIHRvIHRoZSBiZWQ=	44GX44GL44GX44CB5oiR44CF44Gv44OZ44OD44OJ44Gr56e75YuV44GX44G+44GX44Gf
QW5kIEkgc29tZWhvdyBsb3N0IG15IGRyZXNz	44Gd44GX44Gm44CB56eB44Gv5L2V44KJ44GL44Gu55CG55Sx44Gn56eB44Gu44OJ44Os44K544KS5aSx44Gj44Gf
NCBoYW5kcyBkaWQgdGhlIGpvYg==	NCDkurrjga7miYvjga/ku5XkuovjgpLjgZfjgZ8=
QW5kIEkgd2FzbnQgZG9pbmcgYW55dGhpbmc=	5L2V44KC44KE44Gj44Gm44GE44Gq44GL44Gj44Gf
RG9lcyB0aGF0IGFuc3dlciB5b3VyIHF1ZXN0aW9uIGJhYmU/	44Gd44KM44GM44GC44Gq44Gf44Gu6LOq5ZWP44Gu6LWk44KT5Z2K44Gr562U44GI44KLPw==
QW5kIHRoZW4gb24gdGhlIGJlZA==	44Gd44GX44Gm44OZ44OD44OJ44Gu5LiK44Gr
TGVvIGdvdCBiZWhpbmQgbWU=	44Os44Kq44Gv56eB44Gu5b6M44KN44Gr44GE44Gf
VGhpcyB0aW1lIGhlIGRpZCB0aGluayBvZiBmaWxtaW5nIGx1Y2tlbHk=	5LuK5Zue44Gv5bm46YGL44KS5pig55S75YyW44GX44Gm44G/44Gf
WWVhLi4u	44Kk44KiLi4u
SSB3YXMgbG9zaW5nIG15IG1pbmQ=	56eB44Gv56eB44Gu5b+D44KS5aSx44Gj44Gf
VGhleSB0b29rIG1lLi4uIHRvZ2V0aGVy	5LiA57eS44Gr44GE44GfLi4u
SGFuZyBhIHZpZGVvIG9uIHlvdXIgd2FsbA==	44GC44Gq44Gf44Gu5aOB44Gr44OT44OH44Kq44KS5o6b44GR44KL
R29kIHlvdXIgcmFtYmVsaW5n	56We5qeY44Gu5b6h6KiA6JGJ
QnV0IEkgZ2V0IGl0	44GX44GL44GX44CB56eB44Gv44Gd44KM44KS5b6X44KL
QW5kIHRoZW4gTGVvIHJlYWNoZWQgb3ZlciB0aGUgdG9wIG9mIG1l	44Gd44GX44Gm44CB44Os44Kq44Gv56eB44Gu5LiK44Gr5Yiw6YGU44GX44G+44GX44Gf
SSB0aGluayB0aGV5IHNob29rIGhhbmRz	5omL44KS5oyv44Gj44Gm44G/44KL44Go
QmFiZSBJIGNvdWxkIG5vdCBzZWUgYSBzaW5nbGUgdGhpbmcgZnJvbSBkb3duIHRoZXJl	44OZ44Kk44OWIOengeOBr+OBneOBk+OBq+ODgOOCpuODs+OBi+OCieWNmOS4gOOBruOCguOBruOCkuimi+OCi+OBk+OBqOOBjOOBp+OBjeOBvuOBm+OCkw==
QWxsIEkgd2FzIHNlZWluZyB3YXMgU2VtcyBwdWJlcyBjb21pbmcgY2xvc2VyIHRvIG1lIGV2ZXJ5dGltZSBoZSBwdXNoZWQ=	56eB44GM6KaL44Gm44GE44Gf44Gu44Gv44CBU2Vtc+OBruODkeODluOBjOengeOBruavjuWbnui/keOBpeOBhOOBpuadpeOBn+OBruOBp+OBl+OBn+OAgg==
QnV0IEkgZmVsdCBoaW0gbGVhbiByaWdodCBvdmVyIG1l	44GX44GL44GX44CB56eB44Gv5b2844Gr56eB44Gu5LiK44Gn5Y+z5YK+44GN44KS5oSf44GY44Gf
QW5kIEkgaGVhcmQgaXQuLi4uIEkgdGhpbms=	44Go6IGe44GN44G+44GX44Gf44CCIOOBiuWVj+OBhOWQiOOCj+OBmw==
T3ZlciBteSBiYWNrLiBMaWtlIHR3byBtZW4gY2xvc2luZyBhIGRlYWwu	6IOM5Lit44KS6LaK44GI44KL44CCIOWlkee0hOOCkumWieOBmOOCizLkurrjga7nlLfmgKfjga7jgojjgYbjgavjgII=
SSBjb3VsZCBmZWVsIGJvdGggb2YgdGhlbSBsYXVnaGluZyBhbmQgSSBjb3VsZCBub3QgZG8gYSBzaW5nbGUgdGhpbmcgYWJvdXQgaXQ=	56yR44GE44Gu5Lih6ICF44KC5oSf44GY44KL44GT44Go44GM44Gn44GN44Gm44CB44Gd44KM44Gr44Gk44GE44Gm44Gy44Go44Gk44Gu44GT44Go44KS44Gn44GN44Gq44GE
QW5kIHRoZW4gU2VtIHN0b3BwZWQgYW5kIGFza2VkIG1lIHNvbWV0aGluZw==	44Gd44GX44Gm44CB44K744Og44Gv5q2i44G+44KK44CB56eB44Gr5L2V44GL44KS5bCL44Gt44G+44GX44Gf
V2hlcmUgSSB3YW50ZWQgaXQ=	44GK5ZWP44GE5ZCI44KP44Gb
SSB0b2xkIGhpbS4gT3V0IGxvdWQuIEluIGZyb250IG9mIExlby4=	56eB44Gv5b2844Gr6KiA44Gj44Gf44CCIOWkp+WjsOOBp+OAgiDjg6zjgqrjga7liY3jgavjgII=
QW5kIExlbyBoZWFyZCBldmVyeSB3b3Jk	44Gd44GX44Gm44Os44Kq44Gv44GZ44G544Gm44Gu6KiA6JGJ44KS6IGe44GN44G+44GX44Gf
V2hlcmUgZG8geW91IHRoaW5rIGJhYmU/	44OZ44Kk44OT44O844Gv44Gp44GT44Gn6ICD44GI44G+44GZ44GLPw==
Q2xvc2UuLi4gYSBsaXR0bGUgaGlnaGVyLi4uIGFuZCBsZXRzIHNheSBoZSBkaWRudCBoYXZlIHRvIG1vdmUgYSBsb3Q=	6ZaJ44GY44KLLi4uIOWwkeOBl+mrmOOBhC4uLiDjgajlvbzjga/lpJrjgY/jgpLnp7vli5XjgZnjgovlv4XopoHjga/jgYLjgorjgb7jgZvjgpPjgajoqIDjgYY=
SSBsZXQgaXQgc2VlcCBvdXQgcHV0dGluZyBvbiBhIHNob3cgZm9yIGhpbQ==	5b2844Gu44Gf44KB44Gu44K344On44O844KS6LyJ44Gb44Gm44G/44KL
SGUgZGVzZXJ2ZWQgaXQ=	5b2844Gv44Gd44KM44Gr5YCk44GZ44KL
QW5kIHRvIGJlIGhvbm5lc3QgaXQgYWxzbyBkaWRudCB0YXN0ZSB0aGF0IGdvb2QgaGloaQ==	44Gd44GX44Gm44CB5q2j55u06KiA44Gj44Gm44KC44CB5LiK5ZOB44Gq6L6b44GE5ZGz44KC44Gq44GL44Gj44Gf
QW5kIGJhYmU=	44GoIGJhYmU=
TGVvIGhhZCBub3RoaW5nIG9uLi4u	44Os44Kq44Gv5L2V44KC44Gq44GL44Gj44GfLi4u
SSBjb3VsZCBmZWVsIHRoZSBkaWZmZXJlbmNl	6YGV44GE44KS5oSf44GY44KL44GT44Go44GM44Gn44GN44G+44GX44Gf
SGUgcHVsbGVkIG91dCBhdCB0aGUgZW5kLiBEaWRudCBhc2ssIGRpZG50IG1ha2UgYSB0aGluZyBvZiBpdC4=	5pyr5bC+44Gr5byV44GN5Ye644GX44G+44GX44Gf44CCIOODieODs+OBr+OAgeOBneOBruOBk+OBqOOCkuOChOOBo+OBpuOBhOOBquOBi+OBo+OBn+OAgg==
Q2FtZSBhbGwgb3ZlciBteSBhc3M=	6Ieq5YiG44Gu5aW944GN44Gq44KC44Gu44KS44GZ44G544Gm6L+944GE6L6844KA
Rm9yIG5vdz8=	44GT44KM44GL44KJ44GvPw==
T3IgbmV2ZXI=	5rG644GX44Gm44Gq44GE
TGVvIGNhbWUgaW4gdGhlIGNvbmRvbQ==	44Os44Kq44Gv44Kz44Oz44OJ44O844Og44Gr5p2l44G+44GX44Gf
SSdtIHNvIG9rYXk=	44GK5ZWP44GE5ZCI44KP44Gb
U2VtIGlzIG1ha2luZyB0ZWE=	44K744Og44Gv44GK6Iy244KS5L2c44KL
Rm9yIG1lIHllYeKApg==	56eB44Gu44Gf44KB44GrIHllYS4uLg==
TGVvIGlzIGluIHRoZSBzaG93ZXI=	44Os44Kq44Gv44K344Oj44Ov44O844Gr
SSB0aG91Z2h0IGFib3V0IGpvaW5pbmcgaGltIGJ1dCBJJ20gZXhoYXVzdGVk	56eB44Gv5b2844Gr5Y+C5Yqg44GX44KI44GG44Go5oCd44Gj44Gf44GM44CB56eB44Gv55ay44KM44Gm44GE44KL
TWFieWXigKYgd2UnbGwgc2VlIGhpaGk=	TWFieWUuLi7jgZPjgpPjgavjgaHjga8=
VGhhbmsgeW91IGZvciBzYXlpbmcgeWVzLi4uIHRvIGFsbCB0aGlz	44GC44KK44GM44Go44GG44GU44GW44GE44G+44GZ44CC
SSdtIGNvbWluZyBob21lIGFuZCBiZWluZyBzbyBhbm5veWluZyBhYm91dCBpdA==	56eB44Gv5a6244Gr44KE44Gj44Gm44GN44Gf44Gu44Gn44CB44Gd44KM44Gr44Gk44GE44Gm6Z2e5bi444Gr6L+35oOR44Gn44GZ
R29vZG5pZ2h0IGJhYnk=	44GK5rOK44G+44KK44Gu6LWk44Gh44KD44KT
V2VsbC4gVGhhdCdzIGEgbmlnaHQu	44GK5ZWP44GE5ZCI44KP44GbIOWknOOBp+OBmeOAgg==
SSBkaWQgbm90aGluZy4gU2hlIHJhbiB0aGUgd2hvbGUgdGhpbmcu	56eB44Gv5L2V44KC44GX44Gq44GL44Gj44Gf44CCIOWFqOmDqOOCkui1sOOBo+OBn+OAgg==
SnVzdCB0b29rIHNvbWUgcGljdHVyZXMgYW5kIHdlbGwuLi4gZGlkIHdoYXQgSSBkbyBiZXN0	44Gf44Gg44CB5YaZ55yf44KS5pKu44Gj44Gm44CB44KI44GPLi4u56eB44Gv5pyA6auY44Gu44GT44Go44KS44GX44Gf
SSBkaWRuJ3Qga25vdyBpZiBzaGUgbm90aWNlZA==	5rCX44Gl44GE44Gf44KJ44KP44GL44KJ44Gq44GE
SSBndWVzcyBzaGUgaXMgYnVpbHQgbGlrZSB0aGF0	44Gd44GG44GE44GG44KP44GR44Gn44OT44Or44OJ44GV44KM44Gm44GE44KL
R29vZCBuaWdodCBtYW4=	44Kw44OD44OJ44OK44Kk44OI44Oe44Oz
VGhhdHMgd2hhdCBJIHdhcyBob3BpbmcgeW91IHdvdWxkIHNheSBoaWhp	6Ieq5YiG44GM5pyb44KT44Gn44GE44Gf44GT44Go44Gv44CB44OS44OS44OS44Go6KiA44GE44G+44GZ
SSdsbCB0ZWxsIGhpbQ==	44GK5ZWP44GE5ZCI44KP44Gb
T2theSBva2F5IG9rYXk=	5aSn5LiI5aSr44Gn44GZ44GLPw==
SWwgdGVsbCBoaW3igKY=	5b2844Gr6KiA44Gj44GfLi4u
SSBsb3ZlIHlvdeKApg==	56eB44Gv44GC44Gq44Gf44KS5oSb44GX44Gm44GE44G+44GZLi4u
U2VtIGp1c3QgbGVmdA==	5bem44Gr44K744Og
SGUgc2hvb2sgbXkgaGFuZCBhbmQgc2FpZCB0aGUgcGFpbnRpbmcgaXMgdGhlIGJlc3QgdGhpbmcgTGVvJ3MgZG9uZQ==	5b2844Gv56eB44Gu5omL44KS5Y+W44KK44CB57W155S744Gv44CB44Os44Kq44GM6KGM44KP44KM44Gf5pyA6auY44Gu44KC44Gu44Gg44Go6L+w44G544Gf
QW5kIG5vdyBpdHMganVzdCB1cy4gRG9vcidzIGxvY2tlZC4=	44Gd44GX44Gm5LuK44Gv56eB44Gf44Gh44Gg44GR44KS56eB44Gf44Gh44Go5ZCM44GY44KI44GG44Gr44CCIOODieOCouOBruODreODg+OCr+OAgg==
VGVycmlmaWVkIGhpaGk=	44OG44Os44Oq44OV44Kh44Kk44OJ44OP44Kk44OS
QW5kIGl0cyBTVElMTCBpbiBtZSBiYWJl	44GoIOOCueODhuOCo+ODqyDjgasg56eBIOODmeOCpOODlg==
Rm91ciBob3Vycw==	NOaZgumWk+OCs+ODvOOCuQ==
RE9OVCBMQVVHSA==	44OH44Oz44OI44O744Op44OV
SSBoYXZlIGJlZW4gc28gYnJhdmUgdG9uaWdodC4gSSBkZXNlcnZlIGV2ZXJ5dGhpbmcu	5aSc44Gv44GT44KT44Gq44Gr44G144GV44KP44GX44GE44CCIOOBiuWVj+OBhOWQiOOCj+OBmw==
WW91IGFza2VkIHdobyB3YXMgdGFraW5nIGl0IG91dA==	44GK5oyB44Gh5biw44KK44KS44GK6aGY44GE44GX44G+44GX44Gf
b2Zjb3Vyc2U=	44Kz44O844K5
SGUncyBnb25uYSB0YWtlIGl0IG91dA==	5b2844Gv44Gd44KM44KS5Y+W44KL44Gk44KC44KK44Gg
QW5kIHRoZW4gaGUncyBnb2luZyB0byBoYXZlIG1lIHRoZSB3YXkgeW91IG5ldmVyIGRpZA==	44Gd44GX44Gm44CB5b2844Gv44GC44Gq44Gf44GM44GX44Gq44GL44Gj44Gf5pa55rOV44KS5oyB44Gj44Gm44GE44KL44Gk44KC44KK44Gn44GZ
WW91IHNlbmQgeW91ciB3aWZlIG9uIGEgaG9uZXltb29u	44GC44Gq44Gf44Gv44OP44ON44Og44O844Oz44Gr44GC44Gq44Gf44Gu5aa744KS6YCB5L+h44GX44G+44GZ
QW5kIG5vdyBJJ20gZ29ubmEgc2hhcmUgc29tZXRoaW5nIHZlcnkgaW50aW1hdGUgd2l0aCBhbm90aGVyIG1hbi4uLg==	44Gd44GX44Gm5LuK56eB44Gv5Yil44Gu55S344Go6Z2e5bi444Gr6Kaq5a+G44Gq5L2V44GL44KS5YWx5pyJ44GZ44KL44Gk44KC44KK44Gn44GZLi4u
RG9udCB0b3VjaCB5b3Vyc2VsZi4gTm90IHVudGlsIEkgc2F5Lg==	44GK5ZWP44GE5ZCI44KP44GbIOiogOOBhuOBvuOBp+OCguOBguOCiuOBvuOBm+OCk+OAgg==
VGhhbmsgeW91IGZvciBhc2tpbmcgaWYgSSB3YXMgc3VyZSBlYXJsaWVy	5pep44GP44KC44GK56S844KS55Sz44GX5LiK44GS44G+44GZ44CC
SSBsb3ZlIHlvdS4gSSdsbCB0ZXh0IHlvdSBhZnRlci4=	56eB44Gv44GC44Gq44Gf44KS5oSb44GX44Gm44GE44G+44GZ44CCIOOBguOBqOOBr+ODhuOCreOCueODiOODoeODg+OCu+ODvOOCuOOBp+OBmeOAgg==
SSB3aWxs4oCmIG5vIGRldGFpbCB3aWxsIGJlIHNwYXJlZOKApiA8Mw==	56eB44GvLi4u6Kmz57Sw44Gv44K544Oa44Ki44Oq44Oz44Kw44GV44KM44G+44Gb44KTLi4uPDM=
V2FpdC4gT25lIG1vcmUgdGhpbmcu	5b6F44Gh44G+44GZ44CCIOOCguOBhuS4gOOBpOOAgg==
SGUgYXNrZWQgbWUgc29tZXRoaW5nIGFuZCBJIHNhaWQgaXRzIG5vdCBtaW5lIHRvIGFuc3dlcg==	5b2844Gv56eB44Gr5L2V44GL44KS5bCL44Gt44CB56eB44Gv562U44GI44KL44Gf44KB44Gr6Ymx5bGx44Gn44Gv44Gq44GE44Go6KiA44GE44G+44GX44Gf
V2hldGhlciBoZSBuZWVkcyB0byB1c2UgYW55dGhpbmcgdG9uaWdodA==	44GE44Gk44G+44Gn44KC5L2/44GI44KL44GL
UHJvdGVjdGlvbiB3aXNl	5L+d6K23IOizouOBjw==
SGUgaGFzIHVzZWQgb25lIGV2ZXJ5IHNpbmdsZSB0aW1lLiBJIG5ldmVyIGhhZCB0byBhc2su	44Gy44Go44Gk44Gy44Go44Gk44Gy44Go44Gk44Gy44Go44Gk44Gy44Go44Gk44Ga44Gk5L2/44GE44G+44GX44Gf44CCIOOBiumhmOOBhOOBl+OBvuOBm+OCk+OBp+OBl+OBn+OAgg==
QW5kIHRvbmlnaHQgaGUgYXNrZWQu	44Gd44GX44Gm44CB5LuK5aSc44CB5b2844Gv5bCL44Gt44G+44GX44Gf44CC
QXNrIG15IGh1c2JhbmQ=	5aSr44Gr44GK6aGY44GE
U28gaGUncyBhc2tpbmcuIFRocm91Z2ggbWUuIFJpZ2h0IG5vdy4=	44Go6IGe44GE44Gm44GE44G+44GZ44CCIOOBiuWVj+OBhOWQiOOCj+OBmyDku4rjgZnjgZDnmbvpjLI=
aGkgYmFieQ==	aGkg6LWk44Gh44KD44KT
V2UgZGlkIGl0IGJhYmU=	56eB44Gf44Gh44Gv44Gd44KM44GM6LWk44KT5Z2K44KS44GX44Gf
R2l2ZSBtZSBhIHNlY29uZCBJIGNhbnQgdHlwZSBwcm9wZXJseQ==	56eB44Gv6YGp5YiH44Gr44K/44Kk44OX44GZ44KL44GT44Go44GM44Gn44GN44Gq44GE56eS44KS5LiO44GI44KL
